"CallFailure","Complains","SubscriptionLength","ChargeAmount","SecondsofUse","Frequencyofuse","FrequencyofSMS","DistinctCalledNumbers","AgeGroup","TariffPlan","Status","Age","CustomerValue","Churn"
0,"No Complains",29,0,10900,138,0,39,"30-45","Pay as you go","active",30,441.52,"non-CHURN"
13,"No Complains",41,3,7350,113,36,30,"60-75","Pay as you go","active",55,165.945,"non-CHURN"
7,"No Complains",26,0,3415,61,7,21,"30-45","Pay as you go","active",30,167.04,"non-CHURN"
11,"No Complains",36,2,6843,73,104,34,"15-30","Pay as you go","active",25,779.22,"non-CHURN"
0,"No Complains",37,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"non-CHURN"
7,"No Complains",25,1,1693,37,26,65,"60-75","Pay as you go","active",55,64.95,"non-CHURN"
8,"No Complains",42,1,13853,171,10,48,"30-45","Pay as you go","active",30,600.96,"non-CHURN"
5,"No Complains",39,0,305,6,7,2,"15-30","Pay as you go","non-active",25,45.495,"CHURN"
0,"No Complains",37,0,0,0,9,0,"15-30","Pay as you go","non-active",25,40.5,"non-CHURN"
4,"No Complains",35,0,2078,44,59,33,"30-45","Pay as you go","non-active",30,320.88,"CHURN"
28,"No Complains",35,3,15445,225,53,33,"30-45","Pay as you go","active",30,838.8,"non-CHURN"
3,"Complains",39,1,60,3,5,2,"15-30","Pay as you go","active",25,25.335,"CHURN"
0,"No Complains",32,0,2008,50,0,27,"<15","Pay as you go","active",15,113.19,"non-CHURN"
7,"No Complains",38,1,4023,88,9,30,"30-45","Pay as you go","active",30,200.44,"non-CHURN"
4,"No Complains",35,0,11350,149,13,48,"30-45","Pay as you go","active",30,511.96,"non-CHURN"
18,"No Complains",41,2,14788,186,15,46,"30-45","Pay as you go","active",30,658.96,"non-CHURN"
0,"No Complains",22,0,830,22,175,4,"15-30","contractual","active",25,825.84,"non-CHURN"
15,"No Complains",40,1,4865,78,21,22,"30-45","Pay as you go","active",30,281.72,"non-CHURN"
6,"No Complains",36,2,4810,87,16,38,"30-45","Pay as you go","active",30,259.88,"non-CHURN"
21,"No Complains",20,3,6813,153,124,48,"15-30","contractual","active",25,871.47,"non-CHURN"
16,"No Complains",30,0,1120,37,49,13,"30-45","Pay as you go","non-active",30,242.28,"non-CHURN"
0,"No Complains",35,0,5595,70,158,9,"30-45","Pay as you go","active",30,858.6,"non-CHURN"
5,"No Complains",45,0,578,15,22,10,"30-45","Pay as you go","non-active",30,111.72,"non-CHURN"
7,"No Complains",37,2,3220,25,479,5,"30-45","Pay as you go","active",30,2045.8,"non-CHURN"
7,"No Complains",28,0,920,32,20,12,"15-30","Pay as you go","active",25,132.84,"non-CHURN"
9,"No Complains",39,0,1780,30,28,28,"15-30","Pay as you go","non-active",25,207.45,"non-CHURN"
13,"No Complains",36,1,9000,115,112,39,"30-45","Pay as you go","active",30,812.6,"non-CHURN"
2,"No Complains",27,1,1125,35,184,8,"15-30","contractual","active",25,880.2,"non-CHURN"
2,"No Complains",42,0,498,13,18,9,"15-30","Pay as you go","non-active",25,103.995,"non-CHURN"
0,"No Complains",31,0,6670,92,16,23,"45-60","Pay as you go","active",45,209.05,"non-CHURN"
5,"No Complains",22,0,3530,61,7,24,"30-45","Pay as you go","active",30,171.64,"non-CHURN"
24,"No Complains",34,2,15060,223,44,28,"30-45","Pay as you go","active",30,787.32,"non-CHURN"
5,"No Complains",15,0,2000,26,27,15,"15-30","Pay as you go","active",25,212.67,"non-CHURN"
3,"No Complains",17,0,2100,31,29,12,"15-30","Pay as you go","active",25,226.395,"non-CHURN"
0,"No Complains",40,0,193,7,11,7,"15-30","Pay as you go","non-active",25,58.5,"non-CHURN"
7,"No Complains",37,3,7100,96,207,41,"30-45","Pay as you go","active",30,1115.84,"non-CHURN"
6,"No Complains",36,1,7633,125,380,40,"30-45","Pay as you go","active",30,1830.32,"non-CHURN"
8,"No Complains",39,1,7813,133,391,45,"30-45","Pay as you go","active",30,1881.84,"non-CHURN"
0,"No Complains",33,0,11100,145,0,43,"30-45","Pay as you go","active",30,449.8,"non-CHURN"
0,"No Complains",39,1,6275,82,189,28,"30-45","Pay as you go","active",30,1010.28,"non-CHURN"
8,"No Complains",36,0,6603,69,76,33,"15-30","Pay as you go","active",25,642.24,"non-CHURN"
5,"No Complains",36,0,4255,66,7,18,"15-30","Pay as you go","active",25,225.945,"non-CHURN"
0,"No Complains",31,0,5613,83,0,9,"15-30","Pay as you go","active",25,256.32,"non-CHURN"
10,"No Complains",35,1,9055,118,139,41,"30-45","Pay as you go","active",30,922.92,"non-CHURN"
16,"No Complains",31,2,1610,40,36,19,"15-30","Pay as you go","active",25,236.25,"non-CHURN"
0,"No Complains",9,1,4145,37,213,10,"30-45","Pay as you go","active",30,1019.28,"non-CHURN"
0,"No Complains",30,0,1673,38,0,9,"30-45","Pay as you go","non-active",30,68.44,"non-CHURN"
4,"No Complains",34,0,1963,38,27,29,"30-45","Pay as you go","non-active",30,188.04,"CHURN"
8,"No Complains",38,0,4008,65,0,32,"<15","Pay as you go","active",15,224.015,"non-CHURN"
6,"No Complains",39,1,4110,78,0,27,"30-45","Pay as you go","active",30,167.52,"non-CHURN"
11,"No Complains",36,4,7270,122,278,35,"30-45","contractual","active",30,1407.68,"non-CHURN"
10,"No Complains",35,2,7280,104,30,27,"60-75","Pay as you go","active",55,155.76,"non-CHURN"
24,"No Complains",35,0,660,43,7,4,"30-45","Pay as you go","non-active",30,56.12,"CHURN"
4,"No Complains",31,0,2068,52,342,18,"15-30","Pay as you go","active",25,1634.4,"non-CHURN"
12,"No Complains",38,2,8710,116,126,45,"30-45","Pay as you go","active",30,857.04,"non-CHURN"
0,"No Complains",3,0,4130,30,200,4,"30-45","Pay as you go","active",30,966.4,"non-CHURN"
4,"No Complains",39,0,3898,90,13,33,"15-30","Pay as you go","active",25,237.96,"non-CHURN"
6,"No Complains",34,3,6965,116,271,33,"15-30","contractual","active",25,1538.145,"non-CHURN"
0,"No Complains",3,0,3825,24,193,2,"15-30","Pay as you go","active",25,1041.705,"non-CHURN"
8,"No Complains",43,2,6760,96,201,32,"30-45","Pay as you go","active",30,1078.24,"non-CHURN"
11,"No Complains",34,3,1620,48,208,14,"30-45","contractual","active",30,898.72,"non-CHURN"
5,"No Complains",17,2,2728,47,35,22,"30-45","Pay as you go","active",30,251,"non-CHURN"
0,"No Complains",12,1,4085,40,216,9,"30-45","Pay as you go","active",30,1029,"non-CHURN"
0,"No Complains",34,0,695,6,0,6,"15-30","Pay as you go","non-active",25,31.545,"non-CHURN"
6,"No Complains",39,0,1963,44,35,30,"30-45","Pay as you go","non-active",30,220.28,"CHURN"
8,"No Complains",34,0,5513,92,19,22,"15-30","Pay as you go","active",25,337.725,"CHURN"
0,"No Complains",31,0,6240,76,171,20,"30-45","Pay as you go","active",30,936.64,"non-CHURN"
8,"No Complains",35,2,7090,103,21,24,"60-75","Pay as you go","active",55,139.395,"non-CHURN"
5,"No Complains",19,3,2547,45,32,18,"30-45","Pay as you go","active",30,231.68,"non-CHURN"
4,"No Complains",36,0,15295,182,175,32,"15-30","Pay as you go","active",25,1483.965,"non-CHURN"
4,"No Complains",26,0,1568,39,30,68,"45-60","Pay as you go","active",45,115.175,"non-CHURN"
11,"No Complains",37,3,7150,106,26,26,"60-75","Pay as you go","active",55,147.84,"non-CHURN"
5,"No Complains",35,1,4335,75,0,20,"30-45","Pay as you go","active",30,176.4,"non-CHURN"
10,"No Complains",19,3,3033,53,42,24,"30-45","Pay as you go","active",30,291.44,"non-CHURN"
0,"No Complains",34,0,3658,79,0,26,"15-30","Pay as you go","active",25,168.165,"non-CHURN"
1,"No Complains",38,0,2148,55,0,33,"<15","Pay as you go","active",15,121.165,"non-CHURN"
0,"No Complains",34,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"CHURN"
10,"No Complains",37,0,2453,60,359,24,"30-45","Pay as you go","active",30,1536.52,"non-CHURN"
7,"No Complains",14,4,3148,49,45,32,"30-45","Pay as you go","active",30,307.88,"non-CHURN"
10,"No Complains",37,0,2453,60,359,24,"30-45","Pay as you go","active",30,1536.52,"non-CHURN"
9,"No Complains",34,0,2283,50,7,13,"30-45","Pay as you go","non-active",30,121.32,"non-CHURN"
13,"No Complains",36,1,2578,58,355,21,"30-45","Pay as you go","active",30,1525.44,"non-CHURN"
23,"No Complains",32,0,840,41,0,13,"15-30","Pay as you go","non-active",25,39.645,"CHURN"
0,"No Complains",34,0,0,0,0,0,"60-75","Pay as you go","active",55,0,"non-CHURN"
12,"No Complains",40,2,4820,89,9,27,"30-45","Pay as you go","active",30,232.36,"non-CHURN"
2,"No Complains",35,0,2073,30,1,4,"30-45","Pay as you go","active",30,88.12,"non-CHURN"
15,"No Complains",45,2,4675,83,20,20,"30-45","Pay as you go","active",30,270.32,"non-CHURN"
10,"No Complains",38,3,2573,41,28,23,"45-60","Pay as you go","active",45,135.35,"non-CHURN"
4,"No Complains",42,0,2315,43,293,22,"30-45","Pay as you go","active",30,1266.32,"non-CHURN"
7,"No Complains",31,0,8730,113,127,37,"30-45","Pay as you go","active",30,861.72,"non-CHURN"
14,"No Complains",35,1,6223,103,27,22,"15-30","Pay as you go","active",25,406.17,"non-CHURN"
4,"No Complains",34,3,6720,113,269,33,"15-30","contractual","active",25,1517.985,"non-CHURN"
30,"No Complains",33,4,16380,244,7,82,"15-30","contractual","active",25,779.58,"non-CHURN"
2,"No Complains",32,0,15000,168,132,23,"15-30","Pay as you go","active",25,1276.56,"non-CHURN"
26,"Complains",35,0,1070,52,14,16,"30-45","Pay as you go","non-active",30,100.88,"CHURN"
5,"No Complains",38,0,933,13,16,6,"45-60","Pay as you go","non-active",45,63.65,"CHURN"
2,"No Complains",24,0,3110,55,0,19,"30-45","Pay as you go","active",30,126.6,"non-CHURN"
3,"No Complains",36,0,623,5,6,5,"15-30","Pay as you go","non-active",25,55.26,"non-CHURN"
11,"No Complains",24,0,1630,37,20,11,"15-30","Pay as you go","active",25,165.015,"non-CHURN"
6,"No Complains",38,0,5918,95,7,12,"30-45","Pay as you go","active",30,268.52,"non-CHURN"
8,"No Complains",38,1,2163,32,16,11,"45-60","Pay as you go","active",45,94.875,"non-CHURN"
0,"No Complains",34,0,2813,66,0,11,"15-30","Pay as you go","active",25,129.555,"non-CHURN"
3,"No Complains",34,0,2665,48,177,24,"15-30","Pay as you go","active",25,918.585,"non-CHURN"
13,"No Complains",40,3,7138,87,147,43,"30-45","Pay as you go","active",30,877,"non-CHURN"
5,"No Complains",11,2,4450,43,220,12,"30-45","Pay as you go","active",30,1059.72,"non-CHURN"
11,"No Complains",40,0,1890,31,15,13,"15-30","Pay as you go","non-active",25,153.945,"non-CHURN"
16,"No Complains",30,7,10175,83,0,36,"45-60","Pay as you go","active",45,256.45,"non-CHURN"
8,"No Complains",35,2,7090,103,21,24,"60-75","Pay as you go","active",55,139.395,"non-CHURN"
13,"No Complains",41,2,4790,83,44,23,"30-45","Pay as you go","active",30,370.92,"non-CHURN"
12,"No Complains",37,3,7318,85,129,52,"15-30","Pay as you go","active",25,913.635,"non-CHURN"
0,"No Complains",33,0,1360,38,31,18,"30-45","Pay as you go","non-active",30,179.92,"non-CHURN"
2,"No Complains",36,1,11275,154,36,49,"45-60","Pay as you go","active",45,375.725,"non-CHURN"
12,"No Complains",36,1,4595,75,7,15,"30-45","Pay as you go","active",30,214.8,"non-CHURN"
5,"No Complains",40,0,305,6,7,2,"15-30","Pay as you go","non-active",25,45.495,"non-CHURN"
9,"No Complains",35,1,3595,74,21,23,"30-45","Pay as you go","active",30,230.76,"non-CHURN"
12,"No Complains",44,2,4775,93,17,31,"30-45","Pay as you go","active",30,262.72,"non-CHURN"
14,"No Complains",35,1,2678,64,356,22,"30-45","Pay as you go","active",30,1533.68,"non-CHURN"
7,"No Complains",41,0,3893,66,2,34,"<15","Pay as you go","active",15,228.745,"non-CHURN"
17,"No Complains",46,2,14338,185,22,52,"30-45","Pay as you go","active",30,668.92,"non-CHURN"
8,"No Complains",37,0,4255,65,0,13,"15-30","Pay as you go","active",25,194.4,"non-CHURN"
13,"No Complains",28,3,2473,55,58,85,"60-75","Pay as you go","active",55,124.92,"non-CHURN"
0,"No Complains",33,0,7143,118,372,39,"15-30","Pay as you go","active",25,2000.745,"non-CHURN"
6,"No Complains",37,1,3585,82,57,30,"30-45","Pay as you go","active",30,374.68,"non-CHURN"
1,"No Complains",30,0,905,12,31,7,"45-60","Pay as you go","non-active",45,100.425,"non-CHURN"
0,"No Complains",36,0,595,9,15,9,"15-30","Pay as you go","non-active",25,94.68,"non-CHURN"
10,"Complains",40,0,2348,46,44,35,"30-45","Pay as you go","non-active",30,271.76,"CHURN"
0,"No Complains",37,0,1440,40,41,22,"30-45","Pay as you go","non-active",30,223.2,"non-CHURN"
0,"No Complains",20,0,2740,47,0,16,"30-45","Pay as you go","active",30,111.48,"non-CHURN"
4,"No Complains",28,2,1430,42,225,15,"30-45","contractual","active",30,958.88,"non-CHURN"
5,"No Complains",17,1,1820,24,24,11,"30-45","Pay as you go","active",30,169.76,"non-CHURN"
19,"No Complains",45,2,16050,198,172,38,"15-30","Pay as you go","active",25,1505.16,"non-CHURN"
27,"No Complains",36,4,16075,244,8,81,"15-30","Pay as you go","active",25,770.355,"non-CHURN"
0,"No Complains",39,1,33,4,5,1,"60-75","Pay as you go","active",55,8.055,"non-CHURN"
0,"No Complains",27,0,3000,57,11,25,"30-45","Pay as you go","active",30,166.28,"non-CHURN"
2,"No Complains",37,0,1065,15,9,14,"15-30","Pay as you go","non-active",25,89.1,"non-CHURN"
1,"No Complains",30,0,1665,38,30,19,"30-45","Pay as you go","non-active",30,188.12,"non-CHURN"
0,"No Complains",33,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"CHURN"
0,"No Complains",37,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"non-CHURN"
7,"No Complains",42,1,3978,92,17,34,"30-45","Pay as you go","active",30,230.8,"non-CHURN"
5,"No Complains",39,0,15260,178,153,32,"15-30","Pay as you go","active",25,1383.21,"non-CHURN"
17,"No Complains",27,1,1720,39,35,18,"15-30","Pay as you go","active",25,236.655,"non-CHURN"
9,"Complains",36,0,5218,88,5,9,"15-30","Pay as you go","active",25,261.27,"CHURN"
6,"No Complains",16,3,2662,44,22,16,"30-45","Pay as you go","active",30,196.24,"non-CHURN"
1,"No Complains",32,0,3638,80,0,24,"15-30","Pay as you go","active",25,167.31,"non-CHURN"
0,"No Complains",22,0,210,15,0,11,"15-30","Pay as you go","active",25,10.125,"non-CHURN"
0,"No Complains",36,0,0,0,0,0,"15-30","Pay as you go","non-active",25,0,"non-CHURN"
1,"No Complains",32,0,6233,61,90,30,"15-30","Pay as you go","active",25,688.23,"non-CHURN"
7,"No Complains",40,0,1015,20,20,10,"30-45","Pay as you go","non-active",30,121.4,"non-CHURN"
14,"No Complains",37,0,2458,44,9,29,"30-45","Pay as you go","non-active",30,136.08,"CHURN"
0,"No Complains",12,0,1435,16,13,8,"15-30","Pay as you go","active",25,123.795,"non-CHURN"
0,"No Complains",19,0,2840,53,0,17,"30-45","Pay as you go","active",30,115.72,"non-CHURN"
28,"Complains",35,0,1260,53,23,19,"30-45","Pay as you go","non-active",30,144.52,"CHURN"
6,"No Complains",39,2,6615,91,184,25,"30-45","Pay as you go","active",30,1004.24,"non-CHURN"
24,"No Complains",29,4,16370,242,14,93,"15-30","Pay as you go","active",25,810.54,"non-CHURN"
30,"No Complains",39,3,15330,225,29,30,"30-45","Pay as you go","active",30,738.2,"non-CHURN"
8,"No Complains",38,0,4370,71,5,17,"30-45","Pay as you go","active",30,197.64,"non-CHURN"
6,"No Complains",37,2,3260,34,39,20,"45-60","Pay as you go","active",45,179.85,"non-CHURN"
7,"No Complains",44,0,1180,26,15,14,"30-45","Pay as you go","non-active",30,108.24,"non-CHURN"
28,"No Complains",33,4,16190,243,0,79,"15-30","contractual","active",25,739.485,"non-CHURN"
2,"No Complains",31,2,7080,101,28,35,"45-60","Pay as you go","active",45,249.525,"non-CHURN"
10,"No Complains",41,1,15565,184,160,34,"15-30","Pay as you go","active",25,1428.705,"non-CHURN"
5,"No Complains",41,0,305,6,7,2,"30-45","Pay as you go","non-active",30,40.44,"non-CHURN"
5,"No Complains",38,0,305,6,7,2,"15-30","Pay as you go","non-active",25,45.495,"CHURN"
6,"No Complains",29,0,5513,86,11,21,"15-30","Pay as you go","active",25,301.455,"CHURN"
15,"No Complains",39,1,5998,106,37,29,"15-30","Pay as you go","active",25,441.18,"non-CHURN"
0,"No Complains",8,1,2288,29,9,11,"30-45","Pay as you go","active",30,128.68,"non-CHURN"
10,"No Complains",38,0,4198,66,1,35,"<15","Pay as you go","active",15,240.02,"non-CHURN"
11,"No Complains",34,1,3820,78,24,24,"30-45","Pay as you go","active",30,251.92,"non-CHURN"
11,"No Complains",43,2,3580,41,501,15,"30-45","Pay as you go","active",30,2148.84,"non-CHURN"
11,"No Complains",42,1,4278,68,11,39,"<15","Pay as you go","active",15,299.53,"non-CHURN"
5,"No Complains",37,0,1370,40,24,7,"30-45","Pay as you go","non-active",30,152.4,"non-CHURN"
0,"No Complains",19,0,520,4,6,2,"45-60","Pay as you go","non-active",45,28.1,"non-CHURN"
4,"No Complains",37,0,3488,55,0,35,"<15","Pay as you go","active",15,194.865,"non-CHURN"
2,"No Complains",41,2,338,10,12,3,"60-75","Pay as you go","active",55,23.22,"non-CHURN"
4,"No Complains",39,0,4390,85,6,28,"30-45","Pay as you go","active",30,203,"non-CHURN"
12,"No Complains",33,2,3790,77,30,31,"45-60","Pay as you go","active",45,171.675,"non-CHURN"
1,"No Complains",36,0,1280,19,1,9,"15-30","Pay as you go","non-active",25,62.955,"non-CHURN"
16,"Complains",42,5,7530,132,293,41,"30-45","contractual","active",30,1478.48,"non-CHURN"
4,"No Complains",32,0,1978,44,0,11,"30-45","Pay as you go","non-active",30,80.88,"non-CHURN"
3,"No Complains",38,1,193,5,5,4,"30-45","Pay as you go","active",30,27.92,"CHURN"
0,"No Complains",34,0,2650,21,0,11,"30-45","Pay as you go","active",30,106.84,"non-CHURN"
19,"No Complains",30,2,15365,227,0,80,"15-30","Pay as you go","active",25,701.64,"non-CHURN"
15,"Complains",44,0,2623,62,25,23,"30-45","Pay as you go","non-active",30,207.4,"non-CHURN"
9,"No Complains",15,3,3257,50,32,17,"30-45","Pay as you go","active",30,260.28,"non-CHURN"
25,"No Complains",36,10,11035,103,22,57,"60-75","contractual","active",55,200.07,"non-CHURN"
8,"No Complains",43,2,683,14,19,8,"30-45","Pay as you go","active",30,103.88,"non-CHURN"
28,"No Complains",41,9,10920,107,19,49,"60-75","contractual","active",55,193.905,"non-CHURN"
0,"No Complains",32,0,6060,100,243,16,"15-30","contractual","active",25,1370.7,"non-CHURN"
5,"No Complains",36,0,3893,60,0,33,"<15","Pay as you go","active",15,217.415,"non-CHURN"
30,"Complains",35,0,1450,54,32,22,"30-45","Pay as you go","non-active",30,188.16,"CHURN"
7,"Complains",35,0,2800,40,0,13,"30-45","Pay as you go","non-active",30,113.6,"CHURN"
12,"No Complains",30,1,1225,38,27,14,"15-30","Pay as you go","active",25,178.335,"non-CHURN"
1,"No Complains",19,0,1290,21,10,16,"15-30","Pay as you go","active",25,103.995,"non-CHURN"
0,"No Complains",33,0,6185,87,0,7,"45-60","Pay as you go","active",45,156.8,"non-CHURN"
5,"No Complains",38,0,305,6,7,2,"45-60","Pay as you go","non-active",45,25.275,"CHURN"
0,"No Complains",36,0,4020,76,0,20,"30-45","Pay as you go","active",30,163.84,"non-CHURN"
28,"No Complains",43,10,10740,105,16,45,"60-75","contractual","active",55,186.675,"non-CHURN"
0,"No Complains",33,0,0,0,0,0,"45-60","Pay as you go","non-active",45,0,"CHURN"
12,"No Complains",15,0,8932,171,73,40,"45-60","Pay as you go","active",45,410.075,"non-CHURN"
0,"No Complains",35,0,6195,80,179,24,"30-45","Pay as you go","active",30,967,"non-CHURN"
10,"No Complains",34,0,3695,80,22,24,"30-45","Pay as you go","active",30,239,"non-CHURN"
0,"No Complains",36,0,2790,21,476,6,"30-45","Pay as you go","active",30,2016.44,"non-CHURN"
6,"No Complains",38,0,5918,95,7,12,"30-45","Pay as you go","active",30,268.52,"non-CHURN"
3,"No Complains",34,0,1550,38,6,16,"30-45","Pay as you go","non-active",30,87.52,"non-CHURN"
0,"No Complains",34,0,13408,160,0,40,"30-45","Pay as you go","active",30,542.72,"non-CHURN"
9,"No Complains",39,1,3103,69,10,33,"15-30","Pay as you go","active",25,187.74,"non-CHURN"
4,"No Complains",18,0,1885,27,37,17,"15-30","Pay as you go","active",25,252.54,"non-CHURN"
11,"Complains",36,0,2513,47,36,31,"30-45","Pay as you go","non-active",30,246.4,"CHURN"
4,"No Complains",29,2,6965,110,263,32,"15-30","contractual","active",25,1501.875,"non-CHURN"
0,"No Complains",36,1,338,4,4,2,"60-75","Pay as you go","active",55,11.13,"non-CHURN"
1,"No Complains",39,0,305,9,0,10,"30-45","Pay as you go","non-active",30,12.56,"non-CHURN"
25,"No Complains",32,4,16190,244,32,84,"15-30","contractual","active",25,883.53,"non-CHURN"
17,"No Complains",19,0,6098,137,71,29,"15-30","contractual","active",25,600.075,"non-CHURN"
0,"No Complains",24,0,3035,61,33,25,"30-45","Pay as you go","active",30,255.84,"non-CHURN"
0,"No Complains",7,0,3895,33,199,5,"30-45","Pay as you go","active",30,953.12,"non-CHURN"
0,"No Complains",34,0,3223,75,0,23,"15-30","Pay as you go","active",25,148.41,"non-CHURN"
